Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Payment,cogs,gross margin percentage,gross income,Rating,Year,Month,Day,DayOfWeek,Hour,RevenuePerUnit,TotalTaxAmount,IsWeekend,LogQuantity,LogTotal,LogGross income,QuantityUnitPrice
218-59-9410,A,Yangon,0,0,Home and lifestyle,0.651277510673609,-0.8504109025221716,-0.372414207012299,-0.37241420701229916,2,217.26,4.761904762,-0.372414207012299,0.7110828105438598,2019,3,29,4,16,217.26,11.40615,0,1.3862943611198906,5.43425897726198,2.4734243126789663,217.26
174-75-0888,B,Mandalay,1,1,Electronic accessories,-1.281924328729082,1.2160146088782502,-0.4742368350258008,-0.4742368350258009,0,194.22,4.761904762,-0.4742368350258008,0.1866349822762105,2019,3,14,3,12,194.21999999999997,10.196550000000002,0,2.302585092994046,5.322673337114987,2.3712712507824927,194.21999999999997
866-99-7614,C,Naypyitaw,1,1,Food and beverages,1.2893405882734743,1.5604188607783205,2.609521557997694,2.609521557997694,1,892.0,4.761904762,2.609521557997694,-1.5032524643639933,2019,2,11,0,15,892.0,46.830000000000005,0,2.3978952727983707,6.843323418822748,3.8199077165203406,892.0
134-54-4720,B,Mandalay,1,0,Electronic accessories,-0.48947888551208585,0.8716103569781798,0.16719268884050376,0.16719268884050353,2,339.36,4.761904762,0.16719268884050376,-0.7457167124218329,2019,1,30,2,13,339.36,17.816399999999998,0,2.1972245773362196,5.878654127478119,2.8885923979960872,339.36
760-90-2357,A,Yangon,0,1,Electronic accessories,0.7307502062745458,0.18280185317803926,0.6431604421848679,0.6431604421848678,2,447.06,4.761904762,0.6431604421848679,-1.1536205788522271,2019,3,20,2,15,447.06000000000006,23.470650000000003,0,1.9459101490553132,6.15361103225697,3.1507254555194897,447.06000000000006
514-37-2845,B,Mandalay,1,1,Fashion accessories,1.671493980995682,-1.1948151544222418,-0.4553218676691259,-0.4553218676691261,0,198.5,4.761904762,-0.4553218676691259,1.177258657892882,2019,3,20,2,13,198.5,10.42125,0,1.0986122886681096,5.344365680039873,2.391053740981654,198.5
698-98-5964,A,Yangon,1,0,Food and beverages,0.9855191347560173,1.5604188607783205,2.256412704773787,2.256412704773788,1,812.1,4.761904762,2.256412704773787,-0.39608482691006675,2019,1,17,3,13,812.0999999999999,42.635250000000006,0,2.3978952727983707,6.749585700857491,3.728220352352393,812.0999999999999
718-57-9773,C,Naypyitaw,1,0,Sports and travel,-0.2267246622573143,1.5604188607783205,0.8475127997952985,0.8475127997952986,1,493.3,4.761904762,0.8475127997952985,1.410346581567393,2019,2,3,6,16,493.29999999999995,25.898250000000004,1,2.3978952727983707,6.25183644351231,3.2451281960122667,493.29999999999995
651-88-7328,A,Yangon,1,0,Fashion accessories,0.39726908645626063,1.2160146088782502,1.2822034982071058,1.282203498207106,0,591.66,4.761904762,1.2822034982071058,0.41972290595072165,2019,1,1,1,13,591.66,31.062150000000003,0,2.302585092994046,6.433330691686635,3.420444299024612,591.66
241-11-2261,B,Mandalay,1,0,Fashion accessories,0.9341850969276612,0.5272061050781095,1.1379547751879784,1.1379547751879782,1,559.02,4.761904762,1.1379547751879784,-0.8622606742590885,2019,1,10,3,10,559.02,29.348550000000003,0,2.0794415416798357,6.376677626954478,3.3656047457367673,559.02
408-26-9866,C,Naypyitaw,1,0,Sports and travel,0.7105968432752652,0.5272061050781095,0.9560528928513579,0.9560528928513579,2,517.86,4.761904762,0.9560528928513579,-1.6780684071198768,2019,3,2,5,16,517.86,27.187650000000005,1,2.0794415416798357,6.30033248092292,3.2918660296955737,517.86
834-83-1826,B,Mandalay,0,0,Home and lifestyle,1.0170800617171551,-0.16160239872203103,0.4802619149028507,0.48026191490285036,1,410.2,4.761904762,0.4802619149028507,0.3614509250320936,2019,2,25,0,17,410.20000000000005,21.5355,0,1.791759469228055,6.067754066527567,3.068517943279639,410.20000000000005
343-61-3544,B,Mandalay,0,1,Sports and travel,-1.0883759935095756,1.5604188607783205,-0.1539198177333262,-0.15391981773332628,0,266.7,4.761904762,-0.1539198177333262,0.9441707342183708,2019,1,29,1,11,266.70000000000005,14.001750000000001,0,2.3978952727983707,5.638479216737538,2.662704099335333,266.70000000000005
239-48-4278,A,Yangon,0,1,Food and beverages,-1.7173130199399553,0.5272061050781095,-1.0191911866032708,-1.019191186603271,2,70.91,4.761904762,-1.0191911866032708,0.7693547914624883,2019,3,10,6,19,70.91000000000001,3.7227750000000004,1,2.0794415416798357,4.323543078514665,1.5141377325797758,70.91000000000001
355-34-6244,B,Mandalay,1,1,Food and beverages,0.6501367542774232,-1.1948151544222418,-0.6927312243047735,-0.6927312243047736,1,144.78,4.761904762,-0.6927312243047735,0.6528108296252323,2019,1,13,6,19,144.78,7.600950000000001,1,1.0986122886681096,5.0305620966889,2.108878977333453,144.78
550-84-8664,A,Yangon,1,1,Sports and travel,1.1642376368251095,-0.16160239872203103,0.565777012648565,0.5657770126485647,1,429.55,4.761904762,0.565777012648565,0.9441707342183708,2019,3,22,4,14,429.54999999999995,22.551375,0,1.791759469228055,6.113743018689475,3.112514808876791,429.54999999999995
339-96-8318,B,Mandalay,0,1,Fashion accessories,0.9893216560766366,0.5272061050781095,1.1828115318866348,1.1828115318866348,2,569.17,4.761904762,1.1828115318866348,-0.39608482691006675,2019,3,1,4,19,569.1700000000001,29.881425000000004,0,2.0794415416798357,6.394641205377776,3.38298249324125,569.1700000000001
458-61-0011,B,Mandalay,1,1,Food and beverages,0.19041192661458806,-0.5060066506221013,-0.26661413259201966,-0.2666141325920199,0,241.2,4.761904762,-0.26661413259201966,-0.6874447315032054,2019,2,20,2,18,241.2,12.663,0,1.6094379124341003,5.538357365521977,2.569554123848285,241.2
592-34-6155,C,Naypyitaw,1,1,Food and beverages,-0.8944474061580076,-0.5060066506221013,-0.7709543369713959,-0.7709543369713961,2,127.08,4.761904762,-0.7709543369713959,-0.4543568078286943,2019,1,14,0,14,127.08,6.6717,0,1.6094379124341003,4.901073372286445,1.9952443828790802,127.08
797-88-0493,A,Yangon,1,0,Health and beauty,0.3413720230431616,-0.5060066506221013,-0.19643430043688048,-0.19643430043688043,0,257.08,4.761904762,-0.19643430043688048,0.41972290595072165,2019,3,26,1,13,257.08,13.496700000000002,0,1.6094379124341003,5.601875248783002,2.6285739996004134,257.08
207-73-1363,B,Mandalay,1,1,Health and beauty,0.5406241402435967,-1.1948151544222418,-0.718186881308149,-0.7181868813081491,2,139.02,4.761904762,-0.718186881308149,0.6528108296252323,2019,3,1,4,12,139.02,7.2985500000000005,0,1.0986122886681096,4.9902352884051275,2.0732977069193463,139.02
390-31-6381,C,Naypyitaw,1,1,Food and beverages,-1.0674621262461714,-0.8504109025221716,-0.9716827989667629,-0.971682798966763,0,81.66,4.761904762,-0.9716827989667629,0.1866349822762105,2019,1,7,0,12,81.66,4.28715,0,1.3862943611198906,4.462949723928571,1.6259016384647655,81.66
443-82-0585,A,Yangon,0,0,Health and beauty,0.8512901321381676,-0.5060066506221013,0.04062150540705351,0.0406215054070533,0,310.72,4.761904762,0.04062150540705351,0.8276267723811158,2019,2,1,4,19,310.72,16.3128,0,1.6094379124341003,5.790742739228502,2.805539822379467,310.72
339-18-7061,C,Naypyitaw,0,0,Fashion accessories,1.4330758941928718,-1.1948151544222418,-0.5107409542702246,-0.5107409542702247,1,185.96,4.761904762,-0.5107409542702246,0.5945388487066047,2019,2,13,2,15,185.96,9.762900000000002,0,1.0986122886681096,5.2794301201628855,2.3319497016239494,185.96
359-90-3665,B,Mandalay,0,0,Fashion accessories,-1.4150125749507463,-0.5060066506221013,-1.0129598538993196,-1.0129598538993199,1,72.32,4.761904762,-1.0129598538993196,1.4686185624860206,2019,1,14,0,18,72.32,3.7968000000000006,0,1.6094379124341003,4.3429739074101805,1.5295285292057985,72.32
375-72-3056,B,Mandalay,1,1,Sports and travel,0.2953615150636722,-0.8504109025221716,-0.49651053490375435,-0.4965105349037544,2,189.18,4.761904762,-0.49651053490375435,0.011819039520327436,2019,1,19,5,15,189.18,9.93195,1,1.3862943611198906,5.296510735572634,2.347462851772131,189.18
127-47-6963,A,Yangon,1,1,Health and beauty,-0.13622465482658241,-0.5060066506221013,-0.41846419763298853,-0.41846419763298875,1,206.84,4.761904762,-0.41846419763298853,1.6434345052419042,2019,3,9,5,13,206.84,10.8591,1,1.6094379124341003,5.385329576870652,2.4285126495918363,206.84
278-86-2735,A,Yangon,1,0,Food and beverages,-0.11226877050668271,-0.8504109025221716,-0.6386379531726006,-0.6386379531726007,0,157.02,4.761904762,-0.6386379531726006,1.293802619730137,2019,3,27,2,14,157.02,8.24355,0,1.3862943611198906,5.111210377817527,2.1805304469867397,157.02
695-28-6250,A,Yangon,1,0,Sports and travel,-0.46514274906012437,-0.16160239872203103,-0.38107620140928083,-0.38107620140928106,2,215.3,4.761904762,-0.38107620140928083,0.41972290595072165,2019,2,4,0,16,215.3,11.30325,0,1.791759469228055,5.425236320105229,2.465129022179326,215.3
379-17-6588,C,Naypyitaw,1,1,Fashion accessories,0.16417452950231717,1.5604188607783205,1.3018255671472079,1.3018255671472077,0,596.1,4.761904762,1.3018255671472079,-0.978804636096344,2019,3,14,3,11,596.1,31.29525,0,2.3978952727983707,6.440795014001825,3.427677014466534,596.1
227-50-3718,A,Yangon,1,1,Health and beauty,-1.5465798126441632,-0.16160239872203103,-1.0095127336801126,-1.0095127336801126,0,73.1,4.761904762,-1.0095127336801126,-1.5032524643639933,2019,3,4,0,12,73.1,3.8377499999999998,0,1.791759469228055,4.3535628576733005,1.5379419107290304,73.1
302-15-2162,C,Naypyitaw,0,1,Health and beauty,-0.3331952592346457,0.18280185317803926,-0.0987658942260128,-0.09876589422601285,1,279.18,4.761904762,-0.0987658942260128,-1.5615244452826214,2019,3,3,6,10,279.18,14.656950000000002,1,1.9459101490553132,5.684052444724769,2.705313125392324,279.18
788-07-8452,C,Naypyitaw,0,0,Home and lifestyle,-1.1807772616006171,0.5272061050781095,-0.5826885403839317,-0.5826885403839318,2,169.68,4.761904762,-0.5826885403839317,1.410346581567393,2019,1,27,6,17,169.67999999999998,8.908199999999999,1,2.0794415416798357,5.188301587502014,2.249606168203159,169.67999999999998
560-49-6611,A,Yangon,0,0,Sports and travel,-0.3693192117805261,-1.5392194063223121,-1.131134206029573,-1.1311342060295733,0,45.58,4.761904762,-1.131134206029573,1.6434345052419042,2019,2,7,3,14,45.58,2.3929500000000004,0,0.6931471805599453,3.888938598980772,1.1875384978625112,45.58
880-35-0356,A,Yangon,0,0,Sports and travel,0.7569876033868167,-0.8504109025221716,-0.3355565369761616,-0.3355565369761617,2,225.6,4.761904762,-0.3355565369761616,-1.2701645406894826,2019,2,5,1,11,225.60000000000002,11.844000000000001,0,1.3862943611198906,5.471766344838393,2.5079719227189963,225.60000000000002
585-11-6748,B,Mandalay,0,1,Sports and travel,1.5783322086405167,-0.8504109025221716,-0.04918039568818769,-0.04918039568818772,0,290.4,4.761904762,-0.04918039568818769,-0.978804636096344,2019,3,15,4,13,290.4,15.246000000000002,0,1.3862943611198906,5.723323629863036,2.7421295147550726,290.4
470-31-3286,B,Mandalay,1,1,Health and beauty,-1.538974770002925,-0.8504109025221716,-1.1360839171135626,-1.1360839171135628,1,44.46,4.761904762,-1.1360839171135626,1.0024427151369983,2019,3,1,4,11,44.46,2.33415,0,1.3862943611198906,3.864574940240835,1.1703126028333006,44.46
152-68-2907,A,Yangon,1,1,Food and beverages,-0.11759230035554931,-0.8504109025221716,-0.6404940948290967,-0.6404940948290969,1,156.6,4.761904762,-0.6404940948290967,1.4686185624860206,2019,2,15,4,13,156.60000000000002,8.2215,0,1.3862943611198906,5.108548144618925,2.178155014615869,156.60000000000002
123-35-4896,C,Naypyitaw,1,0,Sports and travel,-0.3282519815178412,1.2160146088782502,0.523306723793975,0.5233067237939749,2,419.94,4.761904762,0.523306723793975,-0.978804636096344,2019,2,17,6,19,419.93999999999994,22.046850000000003,1,2.302585092994046,6.09116733798212,3.0909060804235864,419.93999999999994
258-69-7810,C,Naypyitaw,1,0,Fashion accessories,-0.7012793230705632,-0.16160239872203103,-0.5182981024431017,-0.5182981024431018,0,184.25,4.761904762,-0.5182981024431017,1.293802619730137,2019,1,26,5,18,184.25,9.673125,1,1.791759469228055,5.27023934241324,2.3236124601861214,184.25
334-64-2006,A,Yangon,0,0,Home and lifestyle,0.57142456294061,-1.1948151544222418,-0.7110274777759495,-0.7110274777759498,2,140.64,4.761904762,-0.7110274777759495,1.5268905434046482,2019,3,24,6,14,140.64,7.3836,1,1.0986122886681096,5.001742537147944,2.083433562949373,140.64
219-61-4139,C,Naypyitaw,1,1,Electronic accessories,1.0566262834515923,-1.5392194063223121,-0.9654072724138474,-0.9654072724138476,2,83.08,4.761904762,-0.9654072724138474,-0.33781284599143874,2019,1,23,2,17,83.08,4.3617,0,0.6931471805599453,4.479992376259862,1.6397731122301733,83.08
881-41-7302,C,Naypyitaw,1,0,Fashion accessories,0.3687501765516183,-1.5392194063223121,-1.0453539451900735,-1.0453539451900735,1,64.99,4.761904762,-1.0453539451900735,-1.4449804834453657,2019,1,26,5,10,64.99,3.4119750000000004,1,0.6931471805599453,4.237571509022548,1.4468013289565438,64.99
373-09-4567,C,Naypyitaw,1,1,Food and beverages,0.8467271065534246,1.5604188607783205,2.095105156054481,2.095105156054481,2,775.6,4.761904762,2.095105156054481,-0.046452941398300085,2019,3,14,3,20,775.6,40.719,0,2.3978952727983707,6.7036542622452435,3.683364273425826,775.6
642-30-6693,B,Mandalay,1,0,Sports and travel,-0.029754057849251,0.18280185317803926,0.11283425461454587,0.11283425461454566,2,327.06,4.761904762,0.11283425461454587,0.47799488686934916,2019,3,17,6,13,327.06,17.170650000000002,1,1.9459101490553132,5.841841518647223,2.8537654021083667,327.06
484-22-8230,C,Naypyitaw,0,0,Fashion accessories,-0.12938011644946826,0.5272061050781095,0.27268340631803367,0.27268340631803356,0,363.23,4.761904762,0.27268340631803367,-1.4449804834453657,2019,1,8,1,20,363.23,19.069575,0,2.0794415416798357,5.946444952896727,2.95290305757857,363.23
830-58-2383,B,Mandalay,1,1,Home and lifestyle,-0.8952079104221314,-0.5060066506221013,-0.7713078877631095,-0.7713078877631098,0,127.0,4.761904762,-0.7713078877631095,0.9441707342183708,2019,2,8,4,15,127.0,6.6675,0,1.6094379124341003,4.9004483350615,1.9947003132247452,127.0
559-98-9873,A,Yangon,0,0,Fashion accessories,-0.06245574120657423,0.5272061050781095,0.32713022824192,0.3271302282419199,2,375.55,4.761904762,0.32713022824192,-1.0370766170149717,2019,2,10,6,12,375.55,19.716375,1,2.0794415416798357,5.979714535300091,2.984544927913414,375.55
544-32-5024,C,Naypyitaw,0,0,Food and beverages,-0.20923306418246693,-0.5060066506221013,-0.45240507363748916,-0.4524050736374894,1,199.16,4.761904762,-0.45240507363748916,-0.33781284599143874,2019,3,28,3,19,199.16,10.4559,0,1.6094379124341003,5.347669277670006,2.394069783116224,199.16
318-12-0304,A,Yangon,1,1,Fashion accessories,-0.9385566534771879,-1.5392194063223121,-1.1972923979289707,-1.197292397928971,2,30.61,4.761904762,-1.1972923979289707,-1.0370766170149717,2019,1,23,2,12,30.61,1.6070250000000001,0,0.6931471805599453,3.5007560993921456,0.9284169116719956,30.61
349-97-8902,B,Mandalay,0,1,Food and beverages,0.09877116278767072,-1.1948151544222418,-0.8208933863009347,-0.8208933863009348,2,115.78,4.761904762,-0.8208933863009347,1.1189866769742545,2019,1,17,3,10,115.78,6.07845,0,1.0986122886681096,4.8086741367165455,1.91530365531951,115.78
421-95-9805,A,Yangon,1,0,Electronic accessories,-1.001298255267401,-1.5392194063223121,-1.2045843830080627,-1.2045843830080627,1,28.96,4.761904762,-1.2045843830080627,-0.4543568078286943,2019,2,7,3,10,28.96,1.5204000000000002,0,0.6931471805599453,3.4470626375341054,0.8952713646500796,28.96
277-35-5865,C,Naypyitaw,0,0,Food and beverages,1.6608469212979486,1.2160146088782502,2.6039089391792407,2.6039089391792407,0,890.73,4.761904762,2.6039089391792407,-0.16299690323555566,2019,3,9,5,11,890.73,46.763325,1,2.302585092994046,6.841900158174134,3.818514202170419,890.73
789-23-8625,B,Mandalay,0,1,Fashion accessories,1.4422019453623571,-0.8504109025221716,-0.09664458947573143,-0.09664458947573172,0,279.66,4.761904762,-0.09664458947573143,0.128363001357583,2019,1,24,3,11,279.65999999999997,14.68215,0,1.3862943611198906,5.68576445400189,2.7069162250610073,279.65999999999997
284-54-4231,C,Naypyitaw,0,1,Sports and travel,0.9748720750582845,-1.5392194063223121,-0.974908949941149,-0.9749089499411492,1,80.93,4.761904762,-0.974908949941149,1.177258657892882,2019,1,19,5,16,80.93,4.248825,1,0.6931471805599453,4.454074003098381,1.618694933696777,80.93
443-59-0061,A,Yangon,0,1,Food and beverages,0.46229220103884555,1.5604188607783205,1.648305343026485,1.648305343026485,2,674.5,4.761904762,1.648305343026485,-1.6197964262012488,2019,2,3,6,11,674.5,35.41125,1,2.3978952727983707,6.564172824565779,3.5474598886404074,674.5
509-29-3912,A,Yangon,0,0,Sports and travel,-0.6301721743749883,1.2160146088782502,0.20749747909584818,0.2074974790958481,2,348.48,4.761904762,0.20749747909584818,-1.6197964262012488,2019,3,20,2,12,348.48,18.2952,0,2.302585092994046,5.905100233454983,2.913654162518384,348.48
327-40-9673,B,Mandalay,0,1,Sports and travel,0.6581220490507228,0.18280185317803926,0.5925142912719021,0.5925142912719019,0,435.6,4.761904762,0.5925142912719021,-0.046452941398300085,2019,1,13,6,19,435.59999999999997,22.869,1,1.9459101490553132,6.127698534431261,3.1258829580190364,435.59999999999997
840-19-2096,C,Naypyitaw,0,1,Electronic accessories,1.240288063237489,-0.16160239872203103,0.6099708616127584,0.6099708616127583,2,439.55,4.761904762,0.6099708616127584,-1.5032524643639933,2019,3,14,3,18,439.54999999999995,23.076375,0,1.791759469228055,6.136706014644296,3.1345154762501277,439.54999999999995
828-46-6863,A,Yangon,0,1,Food and beverages,1.6441158274872254,0.18280185317803926,1.2800821934568247,1.2800821934568247,1,591.18,4.761904762,1.2800821934568247,-1.7363403880385044,2019,1,23,2,11,591.1800000000001,31.036950000000004,0,1.9459101490553132,6.432520390528617,3.4196592412498377,591.1800000000001
641-96-3695,C,Naypyitaw,0,0,Fashion accessories,-0.44993266377764846,0.18280185317803926,-0.18017096401805718,-0.18017096401805732,2,260.76,4.761904762,-0.18017096401805718,0.8858987532997433,2019,2,7,3,17,260.76,13.689900000000002,0,1.9459101490553132,5.616036282301331,2.64176793830823,260.76
420-97-3340,A,Yangon,1,0,Food and beverages,0.6231388529010287,-0.8504109025221716,-0.3822252414823499,-0.38222524148235004,1,215.04,4.761904762,-0.3822252414823499,1.293802619730137,2019,3,28,3,15,215.04000000000002,11.2896,0,1.3862943611198906,5.42403329786287,2.4640234388715765,215.04000000000002
436-54-4512,A,Yangon,0,0,Food and beverages,1.3809813521003917,-1.5392194063223121,-0.9277099192473904,-0.9277099192473905,0,91.61,4.761904762,-0.9277099192473904,1.6434345052419042,2019,3,20,2,19,91.61,4.809525000000001,0,0.6931471805599453,4.576672970064344,1.7192783781136325,91.61
670-79-6321,B,Mandalay,0,0,Home and lifestyle,1.4942964874548375,0.5272061050781095,1.593637551857777,1.5936375518577774,1,662.13,4.761904762,1.593637551857777,-1.2118925597708547,2019,1,17,3,15,662.13,34.761825,0,2.0794415416798357,6.54568940146644,3.529487981960358,662.13
852-62-7105,B,Mandalay,1,0,Fashion accessories,1.0630905696966446,1.5604188607783205,2.346568156660742,2.346568156660742,1,832.5,4.761904762,2.346568156660742,-1.5032524643639933,2019,1,12,5,11,832.5,43.706250000000004,1,2.3978952727983707,6.774366733297362,3.7524409356036807,832.5
